account_id,app_codes,day,hour_minute_dict,hour_minute_list,is_new_account,login_count,online_time,open_app_count,statistics_at
5f13f8c8887d1f40d68f51a9,[u'qlife-knight-android'],20200719,"{u'qlife-knight-android': [u'1539', u'1540', u'1540', u'1540', u'1541', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1543', u'1543', u'1543', u'1543', u'1543', u'1544', u'1544', u'1544', u'1544', u'1544', u'1544', u'1544', u'1545', u'1545', u'1545', u'1545', u'1545', u'1545', u'1546']}","[u'1539', u'1540', u'1540', u'1540', u'1541', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1542', u'1543', u'1543', u'1543', u'1543', u'1543', u'1544', u'1544', u'1544', u'1544', u'1544', u'1544', u'1544', u'1545', u'1545', u'1545', u'1545', u'1545', u'1545', u'1546']",True,0,{u'qlife-knight-android': 7},0,2020-07-19
5efaa382887d1f548b8af447,[u'qlife-knight-ios'],20200718,"{u'qlife-knight-ios': [u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'1050', u'1050', u'1050', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2025', u'2025', u'2025']}","[u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'0110', u'1050', u'1050', u'1050', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2024', u'2025', u'2025', u'2025']",False,0,{u'qlife-knight-ios': 3},4,2020-07-18
5ef2c70b887d1f7755da599a,[u'qlife-knight-ios'],20200718,"{u'qlife-knight-ios': [u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1524', u'1524', u'1524', u'1524']}","[u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1523', u'1524', u'1524', u'1524', u'1524']",False,0,{u'qlife-knight-ios': 1},1,2020-07-18
5d50f04b887d1f6a2a775c75,"[u'qlife-ios', u'qlife-admin']",20200719,"{u'qlife-ios': [u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045'], u'qlife-admin': [u'1056', u'1056', u'1057', u'1057', u'1057']}","[u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1038', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1039', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1045', u'1056', u'1056', u'1057', u'1057', u'1057']",False,0,"{u'qlife-ios': 7, u'qlife-admin': 1}",5,2020-07-19
5d4b7478887d1f07ed791d2d,[u'qlife-knight-android'],20200718,"{u'qlife-knight-android': [u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1344', u'1344', u'1344', u'1344', u'1344', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1347', u'1347', u'1347', u'1356', u'1356', u'1356', u'1356', u'1357', u'1357', u'1357', u'1658', u'1658', u'1659', u'1659', u'1659']}","[u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1409', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1645', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1339', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1343', u'1344', u'1344', u'1344', u'1344', u'1344', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1345', u'1347', u'1347', u'1347', u'1356', u'1356', u'1356', u'1356', u'1357', u'1357', u'1357', u'1658', u'1658', u'1659', u'1659', u'1659']",False,0,{u'qlife-knight-android': 44},0,2020-07-18
5f0d48d5887d1f6ae8540469,[u'qlife-knight-ios'],20200718,"{u'qlife-knight-ios': [u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540']}","[u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540', u'1540']",False,0,{u'qlife-knight-ios': 1},2,2020-07-18
5ee5879a30d42035ac602c00,[u'qlife-knight-android'],20200718,"{u'qlife-knight-android': [u'0812', u'0812', u'0812', u'0812', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813']}","[u'0812', u'0812', u'0812', u'0812', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813', u'0813']",False,0,{u'qlife-knight-android': 1},1,2020-07-18
5e9671d9887d1f7d0dbedc75,[u'qlife-knight-android'],20200719,"{u'qlife-knight-android': [u'1012', u'1012', u'1012', u'1012', u'1012', u'1012', u'1012', u'1012', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013']}","[u'1012', u'1012', u'1012', u'1012', u'1012', u'1012', u'1012', u'1012', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013', u'1013']",False,0,{u'qlife-knight-android': 1},0,2020-07-19
5ef0268330d42011fb04ca0f,[u'qlife-knight-ios'],20200719,"{u'qlife-knight-ios': [u'1319', u'1319', u'1319', u'1319', u'1319']}","[u'1319', u'1319', u'1319', u'1319', u'1319']",False,0,{u'qlife-knight-ios': 1},0,2020-07-19
5ea9381030d42018c3ebb56a,"[u'qlife-admin', u'qlife-android']",20200718,"{u'qlife-admin': [u'1941', u'1941', u'2300', u'2300', u'1633', u'1633', u'1634', u'1635', u'1636', u'1636', u'1636', u'1636', u'1636', u'1637', u'1637'], u'qlife-android': [u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1611', u'1611', u'1611', u'1618', u'1618', u'1618', u'1618', u'1618', u'1621', u'1621', u'1621', u'1621', u'1621', u'1621', u'1621', u'1621', u'1624', u'1624', u'1624', u'1624', u'1624', u'1624', u'1624', u'1624', u'1625', u'1625', u'1625', u'1625', u'1625', u'1625', u'1626', u'1657', u'1657', u'1657']}","[u'1941', u'1941', u'2300', u'2300', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1607', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1608', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1610', u'1611', u'1611', u'1611', u'1618', u'1618', u'1618', u'1618', u'1618', u'1621', u'1621', u'1621', u'1621', u'1621', u'1621', u'1621', u'1621', u'1624', u'1624', u'1624', u'1624', u'1624', u'1624', u'1624', u'1624', u'1625', u'1625', u'1625', u'1625', u'1625', u'1625', u'1626', u'1633', u'1633', u'1634', u'1635', u'1636', u'1636', u'1636', u'1636', u'1636', u'1637', u'1637', u'1657', u'1657', u'1657']",False,0,"{u'qlife-admin': 6, u'qlife-android': 20}",3,2020-07-18
